D70,r,m,v,,
13.82749435,0.404485995,-0.371428571,0.304716899,1161,27
9.155162478,0.426882397,-0.371428571,0.454567478,1162,27
6.136252928,0.306607873,-0.371428571,-0.553437866,1163,27
5.302301387,0.41890522,-0.371428571,0.339330534,1164,27
3.024499959,0.152907854,-0.371428571,0.34545599,1165,27
1.941648784,-0.252165012,-0.371428571,0.179895561,1166,27
3.509786318,0.040224133,-0.371428571,-0.105241991,1167,27
7.054445407,0.414865181,-0.371428571,0.471685753,1168,27
12.82279221,0.37480563,-0.371428571,-0.065529269,1169,27
2.556129887,0.123025399,-0.371428571,0.434924784,1170,27
10.02272418,0.289581817,-0.371428571,0.278059149,1171,27
10.63649378,0.515367939,-0.371428571,0.207138658,1172,27
9.921723641,0.484423807,-0.371428571,0.293844078,1173,27
5.165249268,0.692478604,-0.371428571,0.051455923,1174,27
15.29743769,0.590406265,-0.371428571,0.111110093,1175,27
4.413751239,0.153085965,-0.371428571,0.393224514,1176,27
11.58608648,0.30418418,-0.371428571,0.155513189,1177,27
7.728583311,0.526736227,-0.371428571,0.076895605,1178,27
3.968274184,0.613399871,-0.371428571,0.167269692,1179,27
13.41610972,0.704742472,-0.828571429,-0.152173471,1180,28
16.72018541,0.498827282,-0.828571429,-0.315072859,1181,28
5.238320341,0.505946678,-0.828571429,0.746452675,1182,28
4.031600179,0.58518314,-0.828571429,0.174920113,1183,28
9.504509456,0.579970854,-0.828571429,-0.435344298,1184,28
4.006394888,0.48953451,-0.828571429,0.624540823,1185,28
8.129114343,0.388736231,-0.828571429,0.071788494,1186,28
4.879959016,0.48440443,-0.828571429,0.433379714,1187,28
5.231883026,0.571926246,-0.828571429,0.316097452,1188,28
3.8291644,0.627403107,-0.828571429,0.247495256,1189,28
1.170042734,0.547123921,-0.828571429,-0.342470476,1190,28
17.66861624,0.431837486,-0.828571429,-0.553437866,1191,28
8.467561632,0.520752152,-0.828571429,0.339330534,1192,28
1.392982412,0.363552582,-0.828571429,0.34545599,1193,28
5.858549308,0.300921442,-0.828571429,-0.105241991,1194,28
5.940277771,0.470198565,-0.828571429,0.278059149,1195,28
3.907480006,0.486952582,-0.828571429,0.41290199,1196,28
3.487749991,0.626727048,-0.828571429,0.207138658,1197,28
3.994295933,0.605670904,-0.828571429,0.293844078,1198,28
3.128226335,0.733847809,-0.828571429,0.051455923,1199,28
5.414342065,0.656891205,-0.828571429,0.204091338,1200,28
7.237920972,0.631134604,-0.828571429,0.111110093,1201,28
9.393444523,0.719001751,-0.828571429,0.145727317,1202,28
3.422236111,0.161168211,-0.828571429,0.393224514,1203,28
9.625263633,0.299407836,-0.828571429,0.155513189,1204,28
6.33361666,0.558323037,-0.828571429,0.076895605,1205,28
6.434438592,0.68163968,-0.828571429,0.167269692,1206,28
10.78332045,0.809731966,-0.771428571,-0.082149165,1207,29
16.22089393,0.78243417,-0.771428571,0.0379493,1208,29
14.84754525,0.734333702,-0.771428571,0.104353985,1209,29
13.94284763,0.688578617,-0.771428571,0.138969263,1210,29
11.10264383,0.714812413,-0.771428571,-0.152173471,1211,29
22.52892585,0.700560738,-0.771428571,-0.201876111,1212,29
12.29958536,0.647876828,-0.771428571,-0.219813961,1213,29
14.2266651,0.658572606,-0.771428571,0.056352968,1214,29
11.92998324,0.606061223,-0.771428571,0.327816172,1215,29
17.5970651,0.657113597,-0.771428571,-0.315072859,1216,29
3.84899987,0.609075023,-0.771428571,-0.226736799,1217,29
6.93486842,0.692693585,-0.771428571,0.174920113,1218,29
10.24144521,0.773206347,-0.771428571,-0.352141716,1219,29
5.6757026,0.763968516,-0.771428571,-0.435344298,1220,29
14.21928268,0.7128632,-0.771428571,0.071788494,1221,29
6.670547204,0.785262551,-0.771428571,0.316097452,1222,29
3.272613634,0.816905906,-0.771428571,-0.342470476,1223,29
2.057425576,0.802476309,-0.771428571,0.304716899,1224,29
17.02454111,0.829143049,-0.771428571,0.179895561,1225,29
9.088916327,0.864759394,-0.771428571,0.434924784,1226,29
12.7386891,0.831699327,-0.771428571,0.111110093,1227,29
12.87716972,0.759708676,-0.771428571,0.393224514,1228,29
9.436657247,0.916549692,-0.771428571,0.167269692,1229,29
10.71527881,0.58511198,-0.657142857,0.283230671,1230,30
6.84,0.54565813,-0.657142857,-0.082149165,1231,30
8.823570706,0.584084976,-0.657142857,0.233249123,1232,30
8.717981418,0.496367114,-0.657142857,0.024757839,1233,30
9.994648568,0.461424969,-0.657142857,0.0379493,1234,30
4.24348913,0.523834251,-0.657142857,-0.396144089,1235,30
4.063569859,0.410219325,-0.657142857,-0.37610716,1236,30
8.193534036,0.473290566,-0.657142857,0.030260449,1237,30
9.839171713,0.371820462,-0.657142857,-0.015512702,1238,30
9.33255592,0.314084336,-0.657142857,0.104353985,1239,30
9.071416648,0.182424324,-0.657142857,0.138969263,1240,30
9.736097781,0.36002464,-0.657142857,-0.152173471,1241,30
15.60449935,0.428193102,-0.657142857,-0.201876111,1242,30
5.615692299,0.147171599,-0.657142857,-0.219813961,1243,30
9.508154395,0.308141014,-0.657142857,0.056352968,1244,30
5.455153527,0.26684509,-0.657142857,0.327816172,1245,30
11.40789201,0.382775106,-0.657142857,-0.226736799,1246,30
9.760235653,0.465838934,-0.657142857,0.174920113,1247,30
6.122295321,0.437499945,-0.657142857,-0.055581466,1248,30
7.25002069,0.713811457,-0.657142857,0.100955605,1249,30
10.32598664,0.675324346,-0.657142857,0.092996765,1250,30
10.74924183,0.611451123,-0.657142857,0.117478829,1251,30
13.72963583,0.60795117,-0.657142857,0.063160088,1252,30
7.665924602,0.75021059,-0.657142857,0.024039586,1253,31
3.42994169,0.784499552,-0.657142857,0.283230671,1254,31
13.21703446,0.757647175,-0.657142857,-0.082149165,1255,31
8.904998596,0.673990611,-0.657142857,0.233249123,1256,31
9.363460899,0.729912203,-0.657142857,0.024757839,1257,31
10.84938708,0.756150782,-0.657142857,0.0379493,1258,31
9.459154296,0.739952291,-0.657142857,0.030260449,1259,31
15.11497933,0.793574988,-0.657142857,0.104353985,1260,31
5.487604213,0.643781633,-0.657142857,-0.071903459,1261,31
6.610083207,0.630529378,-0.657142857,0.582089937,1262,31
6.939020104,0.86835763,-0.657142857,0.590860127,1263,31
14.79499916,0.833859824,-0.657142857,0.371660406,1264,31
13.58069954,0.790946228,-0.657142857,0.110682522,1265,31
10.6374339,0.829077726,-0.657142857,0.102718597,1266,31
2.471234509,0.609905138,-0.657142857,-0.018179249,1267,31
8.935636519,0.570811972,-0.657142857,0.396588657,1268,31
5.834646519,0.540076252,-0.657142857,0.101868898,1269,31
2.012784141,0.550597005,-0.657142857,0.226905614,1270,31
3.864181673,0.584856046,-0.657142857,0.080377185,1271,31
4.269496457,0.542233432,-0.657142857,0.377702251,1272,31
3.596957047,0.533266402,-0.657142857,0.175132282,1273,31
5.344717018,0.66272138,-0.657142857,0.5189383,1274,31
16.17800359,0.752547834,-0.657142857,0.097476041,1275,31
9.960722865,0.684156937,-0.657142857,-0.092718812,1276,31
8.389159672,0.664485406,-0.657142857,0.010079292,1277,31
12.87414463,0.605471747,-0.657142857,0.032832874,1278,31
9.684704435,0.584677496,-0.657142857,0.100955605,1279,31
6.555028604,0.654851069,-0.657142857,0.092996765,1280,31
11.47658486,0.719614565,-0.657142857,-0.046869256,1281,31
6.849408734,0.72689871,-0.657142857,0.117478829,1282,31
8.198731609,0.670996486,-0.657142857,0.063160088,1283,31
7.223738644,0.642889427,-0.657142857,0.141198437,1284,31
22.86238833,0.769448975,-0.657142857,-0.625489904,1285,31
8.621038221,0.895267885,-0.657142857,0.065617987,1286,31
20.71186134,0.773205341,-0.657142857,-0.262451064,1287,31
8.759720315,0.706315267,-0.657142857,0.473065614,1288,31
9.684534062,0.761394341,-0.657142857,0.265224271,1289,31
9.257321427,0.708866093,-0.657142857,0.050777534,1290,31
5.303725106,0.651417115,-0.657142857,0.461935473,1291,31
10.82953369,0.687710281,-0.657142857,0.639063742,1292,31
7.192621219,0.720892353,-0.657142857,0.178617334,1293,31
7.525317269,0.749506689,-0.657142857,0.059119196,1294,31
14.27287637,0.811304682,-0.657142857,0.519130031,1295,31
10.39773052,0.715031638,-0.657142857,0.307286736,1296,31
2.668932371,0.643358249,-0.657142857,0.28315261,1297,31
5.698841988,0.603487172,-0.657142857,0.379741687,1298,31
7.269154009,0.519937215,-0.828571429,0.024039586,1299,32
2.260973242,0.575648034,-0.828571429,0.283230671,1300,32
8.317716033,0.589446486,-0.828571429,-0.082149165,1301,32
10.04066731,0.670466229,-0.828571429,0.233249123,1302,32
6.386109927,0.64519301,-0.828571429,0.024757839,1303,32
9.019789355,0.643402303,-0.828571429,0.0379493,1304,32
7.001835474,0.755682331,-0.828571429,0.590860127,1305,32
7.750509661,0.803378838,-0.828571429,0.460068738,1306,32
3.599444402,0.754295167,-0.828571429,0.336701259,1307,32
2.068090907,0.549105786,-0.828571429,0.110682522,1308,32
3.570546177,0.604778499,-0.828571429,0.102718597,1309,32
6.689095604,0.726718201,-0.828571429,0.362074807,1310,32
4.888353506,0.745145719,-0.828571429,-0.018179249,1311,32
10.39663407,0.791690454,-0.828571429,0.396588657,1312,32
11.59351543,0.755327703,-0.828571429,0.101868898,1313,32
2.597691283,0.692525517,-0.828571429,0.226905614,1314,32
4.924794412,0.608788441,-0.828571429,0.080377185,1315,32
10.78795625,0.663791455,-0.828571429,0.377702251,1316,32
5.236563759,0.70195383,-0.828571429,0.175132282,1317,32
9.36,0.536514634,-0.828571429,0.5189383,1318,32
4.585095419,0.510094251,-0.828571429,0.097476041,1319,32
6.255173858,0.512044021,-0.828571429,-0.092718812,1320,32
11.88881828,0.533131434,-0.828571429,0.010079292,1321,32
8.732594116,0.591060707,-0.828571429,0.032832874,1322,32
7.382303164,0.653523126,-0.828571429,0.100955605,1323,32
5.975449774,0.562213337,-0.828571429,0.092996765,1324,32
2.075716744,0.50431642,-0.828571429,-0.046869256,1325,32
6.464858854,0.553114369,-0.828571429,0.117478829,1326,32
8.514881091,0.611956584,-0.828571429,0.063160088,1327,32
5.865875894,0.703752705,-0.828571429,0.141198437,1328,32
6.381222453,0.707863503,-0.828571429,0.247495256,1329,32
4.650548355,0.582410951,-0.828571429,0.157032663,1330,32
7.601545895,0.509525899,-0.828571429,-0.625489904,1331,32
2.381680079,0.672108624,-0.828571429,0.065617987,1332,32
6.529732001,0.623550519,-0.828571429,0.022450377,1333,32
2.244058823,0.687568043,-0.828571429,0.811120937,1334,32
3.842212904,0.583538754,-0.828571429,0.670870244,1335,32
6.91843913,0.518189664,-0.828571429,-0.262451064,1336,32
11.68633818,0.547106987,-0.828571429,-0.304722048,1337,32
6.307432124,0.569366614,-0.828571429,-0.428875972,1338,32
6.69925369,0.715226778,-0.828571429,0.265224271,1339,32
4.315831322,0.737097853,-0.828571429,0.396138751,1340,32
1.968374964,0.711739601,-0.828571429,0.050777534,1341,32
11.8857057,0.710999552,-0.828571429,0.461935473,1342,32
8.933991269,0.619296664,-0.828571429,0.639063742,1343,32
6.461702562,0.615703725,-0.828571429,0.178617334,1344,32
5.461053012,0.682234059,-0.828571429,0.059119196,1345,32
8.455365161,0.67874539,-0.828571429,0.519130031,1346,32
1.093617849,0.567735079,-0.828571429,0.322513471,1347,32
10.61576187,0.520437094,-0.828571429,0.307286736,1348,32
7.228941831,0.581385447,-0.828571429,0.28315261,1349,32
7.377235254,0.642090735,-0.828571429,0.379741687,1350,32
6.994369164,0.655038997,-0.828571429,0.051455923,1351,32
11.13117244,0.608790969,-0.828571429,0.145727317,1352,32
23.95048643,0.97484577,-0.028571429,0.024039586,1353,33
22.78999781,0.951648781,-0.028571429,-0.082149165,1354,33
30.23650112,0.907523648,-0.028571429,0.024757839,1355,33
17.6560981,0.926786787,-0.028571429,0.0379493,1356,33
31.71208918,0.922307608,-0.028571429,0.104353985,1357,33
16.56920034,0.828208719,-0.028571429,0.396588657,1358,33
21.95026879,0.876355717,-0.028571429,0.226905614,1359,33
16.15034984,0.849441969,-0.028571429,0.100955605,1360,33
23.78034483,0.946454873,-0.028571429,0.117478829,1361,33
24.15,0.893353594,-0.028571429,0.063160088,1362,33
15.10513158,0.824547172,-0.028571429,0.141198437,1363,33
27.58752435,0.981354499,-0.028571429,0.307286736,1364,33
19.32757615,0.896767219,0.314285714,0.024039586,1365,34
23.49848506,0.90204592,0.314285714,0.283230671,1366,34
12.86506899,0.86982048,0.314285714,-0.082149165,1367,34
18.46362911,0.753231867,0.314285714,0.233249123,1368,34
15.24666521,0.690385157,0.314285714,0.464357724,1369,34
24.09238469,0.815172141,0.314285714,0.024757839,1370,34
15.36290012,0.840449678,0.314285714,0.0379493,1371,34
39.69483342,0.914045233,0.314285714,-0.396144089,1372,34
26.94524819,0.880640715,0.314285714,-0.37610716,1373,34
19.40160818,0.763237603,0.314285714,0.030260449,1374,34
28.3346784,0.798466031,0.314285714,-0.015512702,1375,34
26.79345442,0.839184876,0.314285714,0.104353985,1376,34
27.85457054,0.90737372,0.314285714,-0.152173471,1377,34
38.34183094,0.943024966,0.314285714,-0.201876111,1378,34
29.92661692,0.877391095,0.314285714,-0.219813961,1379,34
33.09376981,0.927627299,0.314285714,0.056352968,1380,34
37.51991471,0.988376167,0.314285714,-0.315072859,1381,34
42.98527655,0.959912091,0.314285714,0.174920113,1382,34
28.62129976,0.882272185,0.314285714,-0.055581466,1383,34
20.38548748,0.746656471,0.314285714,-0.071903459,1384,34
17.40341346,0.814816094,0.314285714,0.582089937,1385,34
20.58594423,0.994415567,0.314285714,0.371660406,1386,34
27.21223806,0.956743327,0.314285714,0.110682522,1387,34
24.59926828,0.987063839,0.314285714,0.102718597,1388,34
15.07863389,0.815770337,0.314285714,-0.018179249,1389,34
11.17802308,0.718587826,0.314285714,0.396588657,1390,34
12.73491657,0.713838865,0.314285714,0.101868898,1391,34
15.64234637,0.773451526,0.314285714,0.226905614,1392,34
14.23640404,0.806527192,0.314285714,0.080377185,1393,34
11.91941693,0.746556877,0.314285714,0.377702251,1394,34
14.64,0.701889894,0.314285714,0.175132282,1395,34
15.00635532,0.865830747,0.314285714,0.5189383,1396,34
41.37491511,0.924656349,0.314285714,0.097476041,1397,34
10.77672492,0.869596875,0.314285714,-0.092718812,1398,34
19.09543401,0.841678844,0.314285714,0.010079292,1399,34
17.51054539,0.790343542,0.314285714,0.032832874,1400,34
12.76220984,0.733040253,0.314285714,0.100955605,1401,34
15.06653909,0.817869419,0.314285714,0.092996765,1402,34
23.74923999,0.884800471,0.314285714,-0.046869256,1403,34
15.83729144,0.861796691,0.314285714,0.117478829,1404,34
21.31178547,0.793570801,0.314285714,0.063160088,1405,34
10.34255288,0.702368201,0.314285714,0.141198437,1406,34
34.80735411,0.960483318,0.314285714,-0.352141716,1407,34
35.68717417,0.980739842,0.314285714,-0.435344298,1408,34
45.54169079,0.928013578,0.314285714,-0.625489904,1409,34
29.13651832,0.920455382,0.314285714,-0.262451064,1410,34
33.13151068,0.943499011,0.314285714,-0.304722048,1411,34
26.64851778,0.935377831,0.314285714,-0.428875972,1412,34
28.1856169,0.981118801,0.314285714,0.156196007,1413,34
18.8202763,0.894086532,0.314285714,0.473065614,1414,34
17.88263963,0.9466766,0.314285714,0.265224271,1415,34
22.69295045,0.994799804,0.314285714,0.396138751,1416,34
17.47349994,0.907765666,0.314285714,0.050777534,1417,34
19.52476888,0.863141894,0.314285714,0.461935473,1418,34
26.99729616,0.896894248,0.314285714,0.639063742,1419,34
22.28754585,0.92000398,0.314285714,0.178617334,1420,34
14.94578201,0.939931426,0.314285714,0.059119196,1421,34
20.17805739,0.982802452,0.314285714,0.519130031,1422,34
18.35187184,0.904158355,0.314285714,0.307286736,1423,34
15.13010245,0.86060309,0.314285714,0.28315261,1424,34
8.681445732,0.831942135,0.314285714,0.379741687,1425,34
30.18693757,0.948667747,0.314285714,0.145727317,1426,34
12.03042809,0.845293526,-0.657142857,0.024039586,1427,35
8.246478036,0.847522244,-0.657142857,-0.082149165,1428,35
12.56932775,0.756095218,-0.657142857,0.233249123,1429,35
11.35306126,0.815049994,-0.657142857,0.024757839,1430,35
9.12969879,0.840117073,-0.657142857,0.0379493,1431,35
7.469993307,0.543733205,-0.657142857,-0.071903459,1432,35
7.831896322,0.618654023,-0.657142857,0.582089937,1433,35
7.28381768,0.922484453,-0.657142857,0.590860127,1434,35
12.51913735,0.949267048,-0.657142857,0.336701259,1435,35
10.27174766,0.906633181,-0.657142857,0.371660406,1436,35
6.374096014,0.906331767,-0.657142857,0.102718597,1437,35
8.043226964,0.627188738,-0.657142857,-0.018179249,1438,35
1.625607579,0.513058937,-0.657142857,0.396588657,1439,35
3.630908977,0.528198536,-0.657142857,0.101868898,1440,35
2.735324478,0.681841802,-0.657142857,0.080377185,1441,35
6.344556722,0.622674512,-0.657142857,0.377702251,1442,35
5.3427521,0.58988142,-0.657142857,0.175132282,1443,35
8.86005079,0.786583652,-0.657142857,-0.092718812,1444,35
9.287281626,0.769076073,-0.657142857,0.010079292,1445,35
7.259442127,0.709291785,-0.657142857,0.032832874,1446,35
3.61040164,0.673704578,-0.657142857,0.100955605,1447,35
6.332582412,0.758186966,-0.657142857,0.092996765,1448,35
9.390591036,0.818857409,-0.657142857,-0.046869256,1449,35
9.880941251,0.8229151,-0.657142857,0.117478829,1450,35
8.204876599,0.765746632,-0.657142857,0.063160088,1451,35
7.340572185,0.713580289,-0.657142857,0.141198437,1452,35
4.019328302,0.96575886,-0.657142857,0.065617987,1453,35
4.065931628,0.981065852,-0.657142857,0.811120937,1454,35
14.19492163,0.731142306,-0.657142857,0.473065614,1455,35
9.301999785,0.815767574,-0.657142857,0.265224271,1456,35
12.03514852,0.760184572,-0.657142857,0.050777534,1457,35
7.29958903,0.698170599,-0.657142857,0.461935473,1458,35
8.336018234,0.767344071,-0.657142857,0.639063742,1459,35
6.383964286,0.799357258,-0.657142857,0.178617334,1460,35
7.229412148,0.81236162,-0.657142857,0.059119196,1461,35
6.377334867,0.876979794,-0.657142857,0.519130031,1462,35
6.176762906,0.84565535,-0.657142857,0.322513471,1463,35
7.336661366,0.810255148,-0.657142857,0.307286736,1464,35
7.136315576,0.737340678,-0.657142857,0.28315261,1465,35
4.446594202,0.683054479,-0.657142857,0.379741687,1466,35
11.01505788,0.889365128,-0.314285714,0.024039586,1467,36
13.29242642,0.88600895,-0.314285714,-0.082149165,1468,36
14.4288773,0.794225387,-0.314285714,0.233249123,1469,36
19.00725125,0.850880343,-0.314285714,0.024757839,1470,36
16.30776502,0.874365392,-0.314285714,0.0379493,1471,36
13.77036673,0.552878788,-0.314285714,-0.071903459,1472,36
10.01090406,0.671167533,-0.314285714,0.582089937,1473,36
17.86841907,0.946923452,-0.314285714,0.371660406,1474,36
12.91200604,0.94697496,-0.314285714,0.102718597,1475,36
13.56445355,0.689422921,-0.314285714,-0.018179249,1476,36
12.4249507,0.565207823,-0.314285714,0.396588657,1477,36
8.120018473,0.595395423,-0.314285714,0.101868898,1478,36
8.184228736,0.679378001,-0.314285714,0.226905614,1479,36
5.607717896,0.749395906,-0.314285714,0.080377185,1480,36
8.292617198,0.692470727,-0.314285714,0.377702251,1481,36
9.25929803,0.655264399,-0.314285714,0.175132282,1482,36
11.46463257,0.821619062,-0.314285714,0.5189383,1483,36
13.81163278,0.840404655,-0.314285714,-0.092718812,1484,36
12.6,0.82293021,-0.314285714,0.010079292,1485,36
23.63921318,0.768682499,-0.314285714,0.032832874,1486,36
7.33,0.72923592,-0.314285714,0.100955605,1487,36
10.23470566,0.810513784,-0.314285714,0.092996765,1488,36
14.95808477,0.867450461,-0.314285714,-0.046869256,1489,36
10.04557614,0.86655498,-0.314285714,0.117478829,1490,36
11.97372123,0.810831292,-0.314285714,0.063160088,1491,36
10.78096471,0.750397784,-0.314285714,0.141198437,1492,36
19.60802387,0.999662222,-0.314285714,0.065617987,1493,36
16.25983395,0.778232804,-0.314285714,0.473065614,1494,36
12.80970726,0.86144122,-0.314285714,0.265224271,1495,36
14.41110683,0.811782181,-0.314285714,0.050777534,1496,36
9.953089972,0.757296443,-0.314285714,0.461935473,1497,36
12.53315603,0.852039986,-0.314285714,0.178617334,1498,36
12.30766428,0.860563395,-0.314285714,0.059119196,1499,36
14.10862502,0.862555768,-0.314285714,0.307286736,1500,36
12.29859748,0.799059108,-0.314285714,0.28315261,1501,36
10.85013364,0.750523401,-0.314285714,0.379741687,1502,36
29.15047169,0.894176069,-0.028571429,-0.396144089,1503,37
20.59171678,0.895966525,-0.028571429,-0.152173471,1504,37
33.5286564,0.85541514,-0.028571429,-0.201876111,1505,37
13.09499141,0.80546821,-0.028571429,-0.315072859,1506,37
17.97438177,0.871600112,-0.028571429,-0.226736799,1507,37
22.10044117,0.83414008,-0.028571429,0.174920113,1508,37
26.17265749,0.986968262,-0.028571429,0.247636692,1509,37
29.9679729,0.952673864,-0.028571429,0.110682522,1510,37
19.42548584,0.928149017,-0.028571429,0.330016306,1511,37
15.37488862,0.898503768,-0.028571429,0.762928062,1512,37
20.49909266,0.875814984,-0.028571429,0.362074807,1513,37
13.83538941,0.835433157,-0.028571429,-0.352141716,1514,37
18.86498078,0.802302755,-0.028571429,-0.435344298,1515,37
16.97455449,0.778726797,-0.028571429,0.624540823,1516,37
17.460756,0.749004705,-0.028571429,0.071788494,1517,37
21.03518481,0.757384202,-0.028571429,0.433379714,1518,37
18.38216255,0.78391407,-0.028571429,0.316097452,1519,37
15.66470874,0.746431374,-0.028571429,0.314483499,1520,37
11.55545326,0.768126299,-0.028571429,0.247495256,1521,37
6.47350755,0.739167634,-0.028571429,-0.342470476,1522,37
21.21637575,0.707433312,-0.028571429,0.304716899,1523,37
12.53006784,0.748110626,-0.028571429,0.679420015,1524,37
14.64174853,0.680527486,-0.028571429,0.454567478,1525,37
14.80357389,0.625572333,-0.028571429,-0.553437866,1526,37
11.66533326,0.641015385,-0.028571429,0.339330534,1527,37
18.1868359,0.94135724,-0.028571429,0.43100904,1528,37
16.80819443,0.920364562,-0.028571429,0.306675075,1529,37
20.05786629,0.856861727,-0.028571429,0.1505641,1530,37
15.73661336,0.853542895,-0.028571429,-0.15346823,1531,37
16.56043478,0.806350132,-0.028571429,0.161113121,1532,37
11.39940788,0.702745713,-0.028571429,0.432528952,1533,37
46.350411,0.938583742,-0.028571429,-0.625489904,1534,37
19.65389274,0.888552704,-0.028571429,0.065617987,1535,37
17.87669433,0.853137156,-0.028571429,0.811120937,1536,37
29.88377486,0.927281308,-0.028571429,-0.262451064,1537,37
27.36054093,0.876560819,-0.028571429,0.212276275,1538,37
26.34446242,0.89996396,-0.028571429,-0.304722048,1539,37
40.81292442,0.891669469,-0.028571429,-0.428875972,1540,37
21.07987192,0.849381022,-0.028571429,0.156196007,1541,37
15.49762562,0.833983241,-0.028571429,0.252140096,1542,37
6.576245129,0.554454327,-0.028571429,0.34545599,1543,37
2.060849339,0.509857822,-0.028571429,0.179895561,1544,37
4.78,0.457911934,-0.028571429,-0.105241991,1545,37
2.851806445,0.31163641,-0.028571429,0.471685753,1546,37
4.162066794,0.244650356,-0.028571429,-0.065529269,1547,37
3.848779027,0.285744934,-0.028571429,0.582004954,1548,37
5.315712558,0.422373846,-0.028571429,0.434924784,1549,37
8.953982354,0.436936776,-0.028571429,0.278059149,1550,37
7.790892118,0.513227437,-0.028571429,0.41290199,1551,37
13.01276297,0.577772906,-0.028571429,0.189832553,1552,37
8.960825855,0.438709495,-0.028571429,0.207138658,1553,37
7.338991756,0.36891668,-0.028571429,0.293844078,1554,37
7.512988753,0.26571069,-0.028571429,-0.378872745,1555,37
2.658683885,0.20874674,-0.028571429,0.304136945,1556,37
7.22485986,0.470515163,-0.028571429,0.526618487,1557,37
2.147184203,0.164465857,-0.028571429,-0.028838773,1558,37
6.301610905,0.352044517,-0.028571429,0.177291688,1559,37
3.564393357,0.235967492,-0.028571429,0.164157307,1560,37
3.899230693,0.436100987,-0.028571429,0.672055476,1561,37
18.33938658,0.799233241,-0.028571429,0.259064377,1562,37
15.46415856,0.783347782,-0.028571429,0.441218834,1563,37
19.37614513,0.823544863,-0.028571429,0.051455923,1564,37
19.25294263,0.79724644,-0.028571429,0.204091338,1565,37
16.39089076,0.786765447,-0.028571429,0.111110093,1566,37
10.06025845,0.832494408,-0.028571429,0.172814635,1567,37
30.20368686,0.866607447,-0.028571429,0.145727317,1568,37
15.36486251,0.634113394,-0.028571429,0.393224514,1569,37
5.304809139,0.658364054,-0.028571429,0.155513189,1570,37
6.835605313,0.640152818,-0.028571429,0.076895605,1571,37
15.63198004,0.781655865,-0.028571429,0.540434533,1572,37
13.61712158,0.775422937,-0.028571429,0.966678518,1573,37
10.08078866,0.714007302,-0.028571429,0.167269692,1574,37
12.47597692,0.629280594,-0.028571429,0.429095339,1575,37
12.40967365,0.726381315,-0.028571429,0.31984501,1576,37
17.48392118,0.698879811,-0.028571429,-0.149340775,1577,37
11.76581489,0.608682152,-0.028571429,0.378524607,1578,37
6.68892368,0.484389096,-0.028571429,0.35109535,1579,37
11.01818497,0.592869738,-0.028571429,0.523203552,1580,37
10.49743778,0.621144629,-0.028571429,0.068506999,1581,37
19.90653159,0.755612296,-0.028571429,0.536975837,1582,37
11.61712099,0.696162887,-0.657142857,0.024039586,1583,38
12.97796209,0.739012666,-0.657142857,0.283230671,1584,38
10.8332359,0.749104201,-0.657142857,-0.082149165,1585,38
14.78495857,0.791064414,-0.657142857,0.233249123,1586,38
15.24155832,0.782882864,-0.657142857,0.024757839,1587,38
15.2490262,0.78437156,-0.657142857,0.0379493,1588,38
12.09824781,0.861216088,-0.657142857,0.174920113,1589,38
14.74820667,0.863287753,-0.657142857,-0.071903459,1590,38
2.894252926,0.797373974,-0.657142857,0.582089937,1591,38
13.20332155,0.745922564,-0.657142857,0.590860127,1592,38
14.70811341,0.788680687,-0.657142857,0.460068738,1593,38
12.73170452,0.750541945,-0.657142857,0.336701259,1594,38
12.43774095,0.801477381,-0.657142857,0.260980058,1595,38
11.43481526,0.681555974,-0.657142857,0.371660406,1596,38
5.262014823,0.656461625,-0.657142857,0.110682522,1597,38
6.746021049,0.674607911,-0.657142857,0.102718597,1598,38
6.958275648,0.769169964,-0.657142857,-0.018179249,1599,38
9.522499672,0.822793042,-0.657142857,0.396588657,1600,38
12.76999608,0.799357004,-0.657142857,0.101868898,1601,38
3.131277694,0.747994205,-0.657142857,0.226905614,1602,38
4.220094786,0.702935271,-0.657142857,0.080377185,1603,38
12.84873924,0.746668745,-0.657142857,0.377702251,1604,38
7.366715686,0.777336012,-0.657142857,0.175132282,1605,38
5.5448174,0.661587468,-0.657142857,0.5189383,1606,38
2.544523531,0.652820333,-0.657142857,0.097476041,1607,38
3.792940812,0.66695039,-0.657142857,-0.092718812,1608,38
8.792132847,0.689914337,-0.657142857,0.010079292,1609,38
6.853466276,0.717397662,-0.657142857,0.032832874,1610,38
7.071067812,0.760802278,-0.657142857,0.100955605,1611,38
9.612320219,0.713254579,-0.657142857,0.092996765,1612,38
7.591468896,0.677191508,-0.657142857,-0.046869256,1613,38
11.49636899,0.721885934,-0.657142857,0.117478829,1614,38
13.82443489,0.752614596,-0.657142857,0.063160088,1615,38
12.72202028,0.807333063,-0.657142857,0.141198437,1616,38
15.79852525,0.807213596,-0.657142857,0.247495256,1617,38
6.054403356,0.83719543,-0.657142857,-0.342470476,1618,38
14.2099437,0.893626094,-0.657142857,-0.553437866,1619,38
8.932496851,0.681139549,-0.657142857,0.157032663,1620,38
13.96474132,0.669037476,-0.657142857,-0.625489904,1621,38
11.9290402,0.732527071,-0.657142857,0.065617987,1622,38
6.761656602,0.712177269,-0.657142857,0.022450377,1623,38
8.315166865,0.754223489,-0.657142857,0.811120937,1624,38
4.130496338,0.694014397,-0.657142857,0.670870244,1625,38
